cluster_id	cluster_size_expanded	pathway_id	pathway_num	pathway_name	category_level1	category_level2	term	p	fdr	significant	p_AC	fdr_AC	significant_AC	p_DLPFC	fdr_DLPFC	significant_DLPFC	p_PCGBA23	fdr_PCGBA23	significant_PCGBA23	overlap_k	term_size_expanded	term_size_original	universe_expanded	n_tissues	overlap_AC	overlap_DLPFC	overlap_PCGBA23	overlap_genes	neglog10_p	neglog10_fdr
65	638	hsa04931	4931	Insulin resistance - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease	KEGG_hsa04931	0.0002979177702829	0.0011916710811319	True	0.0506198178502823	0.3615701275020166	False	0.0054665577876895	0.0490588519408036	True	0.1071133112570588	0.4260188515905748	False	12	291	97	51873	3	3	6	3	ENSG00000100906(AC),ENSG00000100906(DLPFC),ENSG00000100906(PCGBA23),ENSG00000117461(AC),ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23),ENSG00000124253(DLPFC),ENSG00000164867(AC),ENSG00000164867(DLPFC),ENSG00000164867(PCGBA23),ENSG00000173039(DLPFC),ENSG00000173281(DLPFC)	3.525903591092886	2.923843599764924
191	272	hsa05418	5418	Fluid shear stress and atherosclerosis - Homo sapiens (human)	Human Diseases	Cardiovascular disease	KEGG_hsa05418	0.0001263630270109	0.0011947049826489	True	1.0	1.0	False	0.0006944699846266	0.1515985671961249	False	0.0089651436734894	0.2619806278908623	False	9	357	119	51873	3	0	5	4	ENSG00000087245(DLPFC),ENSG00000104365(DLPFC),ENSG00000104365(PCGBA23),ENSG00000105974(DLPFC),ENSG00000105974(PCGBA23),ENSG00000115170(DLPFC),ENSG00000115170(PCGBA23),ENSG00000127528(DLPFC),ENSG00000127528(PCGBA23)	3.898379979170784	2.922739325030228
70	387	hsa05150	5150	Staphylococcus aureus infection - Homo sapiens (human)	Human Diseases	Infectious disease: bacterial	KEGG_hsa05150	0.000436437411162	0.0011966832241541	True	0.0065879103443764	0.0576442155132937	False	1.0	1.0	False	1.0	1.0	False	6	129	43	51873	3	3	1	2	ENSG00000090339(AC),ENSG00000090339(DLPFC),ENSG00000171051(AC),ENSG00000171051(PCGBA23),ENSG00000197405(AC),ENSG00000197405(PCGBA23)	3.360078029016605	2.922020797136585
796	180	hsa04082	4082	Neuroactive ligand signaling - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction	KEGG_hsa04082	6.164509825384454e-05	0.0012428827562536	True	0.0101895661955744	0.6011867349779119	False	1.0	1.0	False	0.0047544768683919	0.7403338161796522	False	9	492	164	51873	3	5	1	3	ENSG00000091664(AC),ENSG00000104888(AC),ENSG00000105464(AC),ENSG00000135312(PCGBA23),ENSG00000149295(DLPFC),ENSG00000149295(PCGBA23),ENSG00000170214(AC),ENSG00000178394(AC),ENSG00000179546(PCGBA23)	4.210101450875893	2.90556983733874
796	180	hsa05034	5034	Alcoholism - Homo sapiens (human)	Human Diseases	Substance dependence	KEGG_hsa05034	7.609486262777444e-05	0.0012428827562536	True	0.0006402333771519	0.1199489830846047	False	1.0	1.0	False	1.0	1.0	False	8	393	131	51873	3	6	1	1	ENSG00000048052(AC),ENSG00000105464(AC),ENSG00000133703(AC),ENSG00000149295(DLPFC),ENSG00000149295(PCGBA23),ENSG00000158406(AC),ENSG00000275714(AC),ENSG00000278637(AC)	4.118644662647591	2.90556983733874
1630	356	hsa01100	1100	Metabolic pathways - Homo sapiens (human)	Metabolism	Global and overview maps	KEGG_hsa01100	0.0003063918075087	0.0012459933505354	True	0.2437927081268081	1.0	False	0.0004694226947574	0.0102686214478182	True	0.1232851100055573	1.0	False	46	3942	1314	51873	3	9	27	10	ENSG00000033011(AC),ENSG00000033011(PCGBA23),ENSG00000090266(DLPFC),ENSG00000099795(AC),ENSG00000099795(PCGBA23),ENSG00000102043(PCGBA23),ENSG00000110717(DLPFC),ENSG00000112695(DLPFC),ENSG00000114021(DLPFC),ENSG00000119723(DLPFC),ENSG00000119723(PCGBA23),ENSG00000124155(DLPFC),ENSG00000126088(DLPFC),ENSG00000131143(DLPFC),ENSG00000132376(AC),ENSG00000135778(AC),ENSG00000135778(DLPFC),ENSG00000135778(PCGBA23),ENSG00000139428(AC),ENSG00000142892(DLPFC),ENSG00000142892(PCGBA23),ENSG00000143198(DLPFC),ENSG00000145494(DLPFC),ENSG00000147684(DLPFC),ENSG00000156467(DLPFC),ENSG00000160194(AC),ENSG00000160194(DLPFC),ENSG00000164405(DLPFC),ENSG00000164919(DLPFC),ENSG00000165264(DLPFC),ENSG00000165629(DLPFC),ENSG00000167283(DLPFC),ENSG00000167863(PCGBA23),ENSG00000168291(AC),ENSG00000168291(DLPFC),ENSG00000168291(PCGBA23),ENSG00000172339(DLPFC),ENSG00000174886(DLPFC),ENSG00000183648(DLPFC),ENSG00000204099(AC),ENSG00000213619(DLPFC),ENSG00000214960(AC),ENSG00000241837(DLPFC),ENSG00000256269(DLPFC),ENSG00000256269(PCGBA23),ENSG00000277161(PCGBA23)	3.5137228513153125	2.9044842753602267
32	113	hsa05416	5416	Viral myocarditis - Homo sapiens (human)	Human Diseases	Cardiovascular disease	KEGG_hsa05416	0.0005192883857691	0.001251012929353	True	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	4	168	56	51873	3	1	2	1	ENSG00000204642(DLPFC),ENSG00000206503(AC),ENSG00000234745(DLPFC),ENSG00000234745(PCGBA23)	3.284591390581841	2.902738201803258
65	638	hsa04382	4382	Cornified envelope formation - Homo sapiens (human)	Organismal Systems	Development and regeneration	KEGG_hsa04382	0.0003260259789508	0.0012760762283914	True	1.0	1.0	False	0.0127705123437041	0.076931902953233	False	0.0174418667527507	0.1419686828712268	False	11	252	84	51873	3	2	5	4	ENSG00000011198(DLPFC),ENSG00000096696(DLPFC),ENSG00000096696(PCGBA23),ENSG00000111057(DLPFC),ENSG00000111057(PCGBA23),ENSG00000130702(DLPFC),ENSG00000130702(PCGBA23),ENSG00000140564(AC),ENSG00000184113(AC),ENSG00000184113(DLPFC),ENSG00000184113(PCGBA23)	3.4867477923692114	2.8941233815858936
65	638	hsa04330	4330	Notch signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04330	0.0003302127082241	0.0012760762283914	True	1.0	1.0	False	0.0026780979490716	0.0360513185451948	True	1.0	1.0	False	9	174	58	51873	3	2	5	2	ENSG00000100603(DLPFC),ENSG00000101384(AC),ENSG00000101384(DLPFC),ENSG00000101384(PCGBA23),ENSG00000128917(AC),ENSG00000128917(DLPFC),ENSG00000128917(PCGBA23),ENSG00000163909(DLPFC),ENSG00000204301(DLPFC)	3.481206216944203	2.8941233815858936
57	142	hsa05165	5165	Human papillomavirus infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral	KEGG_hsa05165	0.0005836886697289	0.0012902591646639	True	1.0	1.0	False	0.0089642195645847	0.1845574616238046	False	0.0584412640270407	1.0	False	9	849	283	51873	3	2	4	3	ENSG00000170581(DLPFC),ENSG00000183486(DLPFC),ENSG00000187608(AC),ENSG00000204642(PCGBA23),ENSG00000206503(PCGBA23),ENSG00000213928(AC),ENSG00000213928(DLPFC),ENSG00000213928(PCGBA23),ENSG00000263528(DLPFC)	3.2338187369142006	2.889323047469129
57	142	hsa04145	4145	Phagosome - Homo sapiens (human)	Cellular Processes	Transport and catabolism	KEGG_hsa04145	0.0006148095007118	0.0012910999514947	True	1.0	1.0	False	1.0	1.0	False	0.0006224990146755	0.0167595888566493	True	6	375	125	51873	3	1	1	4	ENSG00000168394(DLPFC),ENSG00000168394(PCGBA23),ENSG00000204267(AC),ENSG00000204267(PCGBA23),ENSG00000204642(PCGBA23),ENSG00000206503(PCGBA23)	3.211259429925012	2.8890401351910926
65	638	hsa04926	4926	Relaxin signaling pathway - Homo sapiens (human)	Organismal Systems	Endocrine system	KEGG_hsa04926	0.0003408106089507	0.0012950803140126	True	0.0729722658896435	0.4729683900254673	False	0.039680362463357	0.1714583563231479	False	0.0109404033851718	0.1034903022921661	False	13	339	113	51873	3	3	5	5	ENSG00000100906(AC),ENSG00000100906(DLPFC),ENSG00000100906(PCGBA23),ENSG00000117461(AC),ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23),ENSG00000127920(PCGBA23),ENSG00000150630(DLPFC),ENSG00000150630(PCGBA23),ENSG00000164867(AC),ENSG00000164867(DLPFC),ENSG00000164867(PCGBA23),ENSG00000173039(DLPFC)	3.4674868947238866	2.8877032981070765
1806	382	hsa00620	620	Pyruvate metabolism - Homo sapiens (human)	Metabolism	Carbohydrate metabolism	KEGG_hsa00620	0.0001559959003625	0.0013036800244582	True	1.0	1.0	False	1.0	1.0	False	3.642566635623579e-05	0.0014165536916313	True	6	108	36	51873	3	0	0	6	ENSG00000065833(PCGBA23),ENSG00000111275(PCGBA23),ENSG00000143149(PCGBA23),ENSG00000164904(PCGBA23),ENSG00000166816(PCGBA23),ENSG00000197894(PCGBA23)	3.806886814936113	2.8848289888681897
70	387	hsa05202	5202	Transcriptional misregulation in cancer - Homo sapiens (human)	Human Diseases	Cancer: overview	KEGG_hsa05202	0.0004864760259107	0.0013127130857908	True	0.0407848590211836	0.190329342098857	False	0.0961496303870897	0.4154613658701406	False	0.0110568214324019	0.1547955000536275	False	11	435	145	51873	3	4	3	4	ENSG00000099860(AC),ENSG00000099860(DLPFC),ENSG00000099860(PCGBA23),ENSG00000124762(AC),ENSG00000124762(DLPFC),ENSG00000124762(PCGBA23),ENSG00000136997(AC),ENSG00000136997(DLPFC),ENSG00000136997(PCGBA23),ENSG00000172216(AC),ENSG00000172216(PCGBA23)	3.312938557391994	2.8818301854673014
60	273	hsa04061	4061	Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction	KEGG_hsa04061	0.0002446937698206	0.0013235708458483	True	1.0	1.0	False	1.0	1.0	False	1.0	1.0	False	5	105	35	51873	3	2	1	2	ENSG00000067182(PCGBA23),ENSG00000163735(AC),ENSG00000163735(DLPFC),ENSG00000163735(PCGBA23),ENSG00000184451(AC)	3.611377088134677	2.878252807564352
65	638	hsa04660	4660	T cell receptor signaling pathway - Homo sapiens (human)	Organismal Systems	Immune system	KEGG_hsa04660	0.0003579700504318	0.0013379864180076	True	0.0103562816659764	0.1986955170773243	False	0.0818827669346599	0.3016733518645365	False	0.0297356818864638	0.1794394596596955	False	12	297	99	51873	3	4	4	4	ENSG00000100906(AC),ENSG00000100906(DLPFC),ENSG00000100906(PCGBA23),ENSG00000107968(AC),ENSG00000107968(DLPFC),ENSG00000107968(PCGBA23),ENSG00000117461(AC),ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23),ENSG00000135605(AC),ENSG00000135605(PCGBA23),ENSG00000173039(DLPFC)	3.44615330708874	2.873548295099053
65	638	hsa05164	5164	Influenza A - Homo sapiens (human)	Human Diseases	Infectious disease: viral	KEGG_hsa05164	0.0003680444720121	0.0013534538648189	True	0.0989563549080408	0.5497575272668935	False	0.0056703924471335	0.0496159339124188	True	0.0665895104203126	0.3033062870045147	False	14	387	129	51873	3	3	7	4	ENSG00000096968(AC),ENSG00000096968(PCGBA23),ENSG00000100906(AC),ENSG00000100906(DLPFC),ENSG00000100906(PCGBA23),ENSG00000102580(DLPFC),ENSG00000104689(DLPFC),ENSG00000104689(PCGBA23),ENSG00000117461(AC),ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23),ENSG00000120889(DLPFC),ENSG00000162434(DLPFC),ENSG00000173039(DLPFC)	3.4340997009391088	2.8685565434369087
417	226	hsa00270	270	Cysteine and methionine metabolism - Homo sapiens (human)	Metabolism	Amino acid metabolism	KEGG_hsa00270	0.0002390208041394	0.0013605799620244	True	0.0077081170645489	0.137302352892985	False	1.0	1.0	False	1.0	1.0	False	5	126	42	51873	3	3	1	1	ENSG00000111716(AC),ENSG00000168710(AC),ENSG00000171097(DLPFC),ENSG00000171097(PCGBA23),ENSG00000182551(AC)	3.621564296835394	2.8662759294112545
65	638	hsa05170	5170	Human immunodeficiency virus 1 infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral	KEGG_hsa05170	0.0003772463082537	0.00136527235368	True	0.0657513432637102	0.4342069838169544	False	0.0280797438676956	0.13315905510184	False	0.0186623468301123	0.1484504861486206	False	17	531	177	51873	3	4	7	6	ENSG00000028137(DLPFC),ENSG00000089159(DLPFC),ENSG00000089159(PCGBA23),ENSG00000096433(AC),ENSG00000096433(DLPFC),ENSG00000096433(PCGBA23),ENSG00000100906(AC),ENSG00000100906(DLPFC),ENSG00000100906(PCGBA23),ENSG00000117461(AC),ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23),ENSG00000127920(PCGBA23),ENSG00000132256(DLPFC),ENSG00000132256(PCGBA23),ENSG00000173039(DLPFC),ENSG00000184216(AC)	3.4233750015534072	2.864780704006535
70	387	hsa05168	5168	Herpes simplex virus 1 infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral	KEGG_hsa05168	0.000514918307331	0.001367751753848	True	0.0099255325534411	0.0755203563848784	False	0.0244583927685036	0.1403350404750207	False	1.0	1.0	False	11	438	146	51873	3	5	4	2	ENSG00000067182(AC),ENSG00000067182(DLPFC),ENSG00000125538(AC),ENSG00000125538(DLPFC),ENSG00000172936(AC),ENSG00000184557(AC),ENSG00000184557(DLPFC),ENSG00000184557(PCGBA23),ENSG00000259207(AC),ENSG00000259207(DLPFC),ENSG00000259207(PCGBA23)	3.2882616670550773	2.8639927196606902
1907	404	hsa04146	4146	Peroxisome - Homo sapiens (human)	Cellular Processes	Transport and catabolism	KEGG_hsa04146	9.325080273504116e-05	0.0013894369607521	True	0.0283709455211341	0.5402100018516605	False	1.0	1.0	False	0.0030145648006291	0.1318872100275267	False	9	231	77	51873	3	3	2	4	ENSG00000060971(AC),ENSG00000060971(DLPFC),ENSG00000060971(PCGBA23),ENSG00000116171(PCGBA23),ENSG00000117305(AC),ENSG00000117305(PCGBA23),ENSG00000197448(AC),ENSG00000197448(DLPFC),ENSG00000197448(PCGBA23)	4.030347420946639	2.857161152534365
68	551	hsa04518	4518	Integrin signaling - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction	KEGG_hsa04518	0.0004929942014421	0.0014148687290184	True	0.0056723738188376	0.0397066167318634	True	0.0612356406536078	0.2976732531772604	False	0.1284527847362885	0.624423259134736	False	13	408	136	51873	3	6	4	3	ENSG00000019991(AC),ENSG00000019991(DLPFC),ENSG00000019991(PCGBA23),ENSG00000112715(DLPFC),ENSG00000135862(AC),ENSG00000137801(AC),ENSG00000137801(DLPFC),ENSG00000137801(PCGBA23),ENSG00000144668(AC),ENSG00000161638(AC),ENSG00000197461(AC),ENSG00000197461(DLPFC),ENSG00000197461(PCGBA23)	3.3071581888292263	2.8492838519471446
68	551	hsa05166	5166	Human T-cell leukemia virus 1 infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral	KEGG_hsa05166	0.0004993654337712	0.0014148687290184	True	0.0078383758687428	0.048989849179643	True	0.0577815390845772	0.2957485438797287	False	0.0981024785112649	0.5124756340140707	False	16	573	191	51873	3	7	5	4	ENSG00000077150(AC),ENSG00000077150(DLPFC),ENSG00000104856(AC),ENSG00000104856(DLPFC),ENSG00000109320(AC),ENSG00000109320(DLPFC),ENSG00000109320(PCGBA23),ENSG00000134470(AC),ENSG00000134470(PCGBA23),ENSG00000134954(AC),ENSG00000175592(AC),ENSG00000175592(DLPFC),ENSG00000175592(PCGBA23),ENSG00000177606(AC),ENSG00000177606(DLPFC),ENSG00000177606(PCGBA23)	3.301581522941775	2.8492838519471446
1139	368	hsa04082	4082	Neuroactive ligand signaling - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction	KEGG_hsa04082	1.4078136022090574e-05	0.001421450413493	True	0.0001911781103308	0.0164866145286986	True	1.0	1.0	False	1.0	1.0	False	14	492	164	51873	3	11	2	1	ENSG00000105464(DLPFC),ENSG00000105737(AC),ENSG00000106688(AC),ENSG00000128271(AC),ENSG00000138031(AC),ENSG00000141404(AC),ENSG00000164270(AC),ENSG00000166664(PCGBA23),ENSG00000166863(DLPFC),ENSG00000168243(AC),ENSG00000176533(AC),ENSG00000179546(AC),ENSG00000179603(AC),ENSG00000242616(AC)	4.851454842985735	2.8472682858307072
1139	368	hsa04724	4724	Glutamatergic synapse - Homo sapiens (human)	Organismal Systems	Nervous system	KEGG_hsa04724	2.016241721266728e-05	0.001421450413493	True	2.126575310678837e-05	0.0074430135873759	True	1.0	1.0	False	1.0	1.0	False	11	318	106	51873	3	10	1	0	ENSG00000020129(AC),ENSG00000100030(AC),ENSG00000102882(AC),ENSG00000105464(DLPFC),ENSG00000105737(AC),ENSG00000106688(AC),ENSG00000138031(AC),ENSG00000168243(AC),ENSG00000176533(AC),ENSG00000179603(AC),ENSG00000242616(AC)	4.695457402822106	2.8472682858307072
34	407	hsa05415	5415	Diabetic cardiomyopathy - Homo sapiens (human)	Human Diseases	Cardiovascular disease	KEGG_hsa05415	0.0005153358037578	0.0014359757416007	True	1.0	1.0	False	0.0087197602714873	0.058690694135011	False	0.0136719690269853	0.0976569216213239	False	13	555	185	51873	3	1	6	6	ENSG00000051523(DLPFC),ENSG00000051523(PCGBA23),ENSG00000100365(DLPFC),ENSG00000100365(PCGBA23),ENSG00000105329(DLPFC),ENSG00000105329(PCGBA23),ENSG00000106799(DLPFC),ENSG00000106799(PCGBA23),ENSG00000116701(DLPFC),ENSG00000116701(PCGBA23),ENSG00000128340(AC),ENSG00000128340(PCGBA23),ENSG00000158517(DLPFC)	3.2879096832049277	2.8428528967078748
34	407	hsa05161	5161	Hepatitis B - Homo sapiens (human)	Human Diseases	Infectious disease: viral	KEGG_hsa05161	0.0005204207385667	0.0014359757416007	True	1.0	1.0	False	0.0107506313111028	0.0709947350733207	False	0.0158609599818857	0.1047421885596229	False	11	417	139	51873	3	1	5	5	ENSG00000064012(DLPFC),ENSG00000064012(PCGBA23),ENSG00000101096(DLPFC),ENSG00000101096(PCGBA23),ENSG00000105329(DLPFC),ENSG00000105329(PCGBA23),ENSG00000106799(DLPFC),ENSG00000106799(PCGBA23),ENSG00000120868(AC),ENSG00000137462(DLPFC),ENSG00000137462(PCGBA23)	3.28364540529718	2.8428528967078748
191	272	hsa04931	4931	Insulin resistance - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease	KEGG_hsa04931	0.0001666161228746	0.0014440063982465	True	1.0	1.0	False	0.0197016554894665	0.4925413872366628	False	0.0043845809345624	0.21922904672812	False	8	291	97	51873	3	1	3	4	ENSG00000071242(DLPFC),ENSG00000071242(PCGBA23),ENSG00000104365(DLPFC),ENSG00000104365(PCGBA23),ENSG00000117394(AC),ENSG00000117394(DLPFC),ENSG00000117394(PCGBA23),ENSG00000182158(PCGBA23)	3.778282975698275	2.8404308824471194
60	273	hsa04060	4060	Cytokine-cytokine receptor interaction - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction	KEGG_hsa04060	0.0002795571704229	0.0014464044904491	True	0.0062741707260527	0.2358910741303278	False	1.0	1.0	False	0.0381600791819634	0.5565011547369667	False	9	396	132	51873	3	4	2	3	ENSG00000026103(AC),ENSG00000026103(DLPFC),ENSG00000067182(PCGBA23),ENSG00000163735(AC),ENSG00000163735(DLPFC),ENSG00000163735(PCGBA23),ENSG00000184451(AC),ENSG00000196083(AC),ENSG00000196083(PCGBA23)	3.553529363948388	2.8397102385734496
56	542	hsa05207	5207	Chemical carcinogenesis - receptor activation - Homo sapiens (human)	Human Diseases	Cancer: overview	KEGG_hsa05207	0.0002673234715989	0.0014554277898162	True	1.0	1.0	False	0.0201152512577986	0.153050824787598	False	0.0003148209885969	0.0086446057010904	True	14	441	147	51873	3	0	6	8	ENSG00000065135(DLPFC),ENSG00000065135(PCGBA23),ENSG00000108424(DLPFC),ENSG00000108424(PCGBA23),ENSG00000126561(PCGBA23),ENSG00000138685(DLPFC),ENSG00000138685(PCGBA23),ENSG00000143437(DLPFC),ENSG00000143437(PCGBA23),ENSG00000168610(PCGBA23),ENSG00000169252(DLPFC),ENSG00000173039(PCGBA23),ENSG00000182158(DLPFC),ENSG00000263528(PCGBA23)	3.5729629075421405	2.8370093369529514
1849	92	hsa05208	5208	Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)	Human Diseases	Cancer: overview	KEGG_hsa05208	0.0007371619662198	0.0014743239324397	True	0.0001319663999246	0.0152289552024713	True	1.0	1.0	False	1.0	1.0	False	6	603	201	51873	3	4	2	0	ENSG00000125356(AC),ENSG00000131495(AC),ENSG00000143252(DLPFC),ENSG00000154723(AC),ENSG00000164405(AC),ENSG00000170906(DLPFC)	3.1324370802448107	2.831407084580829
70	387	hsa05221	5221	Acute myeloid leukemia - Homo sapiens (human)	Human Diseases	Cancer: specific types	KEGG_hsa05221	0.0005831692504998	0.0015252118859225	True	0.0186375454816328	0.1207989058994719	False	0.0118774970684986	0.0921835875648474	False	1.0	1.0	False	7	189	63	51873	3	3	3	1	ENSG00000112033(AC),ENSG00000112033(DLPFC),ENSG00000136997(AC),ENSG00000136997(DLPFC),ENSG00000136997(PCGBA23),ENSG00000137193(AC),ENSG00000168610(DLPFC)	3.234205383678973	2.8166698189435544
56	542	hsa04974	4974	Protein digestion and absorption - Homo sapiens (human)	Organismal Systems	Digestive system	KEGG_hsa04974	0.0002914138625677	0.0015437058665749	True	1.0	1.0	False	0.0160646798803439	0.1307590222818691	False	0.007547519129532	0.0776950498628303	False	9	201	67	51873	3	1	4	4	ENSG00000081052(DLPFC),ENSG00000142156(PCGBA23),ENSG00000142173(DLPFC),ENSG00000142173(PCGBA23),ENSG00000163359(DLPFC),ENSG00000163359(PCGBA23),ENSG00000182871(AC),ENSG00000182871(DLPFC),ENSG00000182871(PCGBA23)	3.5354897926707984	2.811435445381317
65	638	hsa05207	5207	Chemical carcinogenesis - receptor activation - Homo sapiens (human)	Human Diseases	Cancer: overview	KEGG_hsa05207	0.0004397721359313	0.0015666882342552	True	0.0376383865033508	0.3147804731750092	False	0.0355988680340011	0.156168784279996	False	0.0303216556570508	0.1798742284740303	False	15	441	147	51873	3	4	6	5	ENSG00000096968(AC),ENSG00000096968(PCGBA23),ENSG00000101384(AC),ENSG00000101384(DLPFC),ENSG00000101384(PCGBA23),ENSG00000106546(PCGBA23),ENSG00000113916(DLPFC),ENSG00000117461(AC),ENSG00000117461(DLPFC),ENSG00000117461(PCGBA23),ENSG00000126561(DLPFC),ENSG00000128917(AC),ENSG00000128917(DLPFC),ENSG00000128917(PCGBA23),ENSG00000173039(DLPFC)	3.356772291106736	2.805017418090169
59	252	hsa05163	5163	Human cytomegalovirus infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral	KEGG_hsa05163	2.41640904707332e-05	0.0015706658805976	True	0.000373605545732	0.0100586108466331	True	1.0	1.0	False	1.0	1.0	False	12	564	188	51873	3	9	1	2	ENSG00000065135(AC),ENSG00000102871(PCGBA23),ENSG00000114353(AC),ENSG00000137275(AC),ENSG00000162434(AC),ENSG00000162434(PCGBA23),ENSG00000168610(AC),ENSG00000173039(AC),ENSG00000174021(AC),ENSG00000182158(AC),ENSG00000185591(AC),ENSG00000243646(DLPFC)	4.616829546934185	2.803916190291329
57	142	hsa04625	4625	C-type lectin receptor signaling pathway - Homo sapiens (human)	Organismal Systems	Immune system	KEGG_hsa04625	0.000793867882905	0.0015877357658101	True	1.0	1.0	False	0.0020329837136284	0.0474362866513294	True	1.0	1.0	False	5	261	87	51873	3	1	3	1	ENSG00000170581(DLPFC),ENSG00000213928(AC),ENSG00000213928(DLPFC),ENSG00000213928(PCGBA23),ENSG00000263528(DLPFC)	3.100251767723379	2.799221772059398
796	180	hsa04024	4024	cAMP signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction	KEGG_hsa04024	0.0001352172336024	0.0016564111116301	True	0.0154179486939617	0.6745352553608264	False	1.0	1.0	False	0.006345718424397	0.7403338161796522	False	9	546	182	51873	3	5	1	3	ENSG00000050628(AC),ENSG00000105464(AC),ENSG00000109339(AC),ENSG00000132429(AC),ENSG00000135312(PCGBA23),ENSG00000149295(DLPFC),ENSG00000149295(PCGBA23),ENSG00000178394(AC),ENSG00000179546(PCGBA23)	3.868967953501784	2.7808318648012325
