ensembl_id	ensembl_base	gene_symbol
ENSG00000255618.1	ENSG00000255618	LINC02440
ENSG00000255622.3	ENSG00000255622	PCDHB17P
ENSG00000255642.1	ENSG00000255642	PABPC1P4
ENSG00000255690.2	ENSG00000255690	TRIL
ENSG00000255693.1	ENSG00000255693	LINC02389
ENSG00000255717.6	ENSG00000255717	SNHG1
ENSG00000255730.5	ENSG00000255730	AC011462.1
ENSG00000255737.2	ENSG00000255737	AGAP2-AS1
ENSG00000255769.7	ENSG00000255769	GOLGA2P10
ENSG00000255794.7	ENSG00000255794	RMST
ENSG00000255856.2	ENSG00000255856	AC069503.1
ENSG00000255857.5	ENSG00000255857	PXN-AS1
ENSG00000255864.5	ENSG00000255864	AC069208.1
ENSG00000255874.2	ENSG00000255874	LINC00346
ENSG00000255916.1	ENSG00000255916	AC148477.1
ENSG00000255980.1	ENSG00000255980	AP000439.3
ENSG00000256008.2	ENSG00000256008	AC125616.1
ENSG00000256028.2	ENSG00000256028	AC026362.1
ENSG00000256040.2	ENSG00000256040	PAPPA-AS1
ENSG00000256043.2	ENSG00000256043	CTSO
ENSG00000256050.2	ENSG00000256050	AL583722.1
ENSG00000256053.7	ENSG00000256053	APOPT1
ENSG00000256060.2	ENSG00000256060	AC003002.1
ENSG00000256061.7	ENSG00000256061	DNAAF4
ENSG00000256073.3	ENSG00000256073	URB1-AS1
ENSG00000256087.6	ENSG00000256087	ZNF432
ENSG00000256092.2	ENSG00000256092	AC137767.1
ENSG00000256124.5	ENSG00000256124	LINC01152
ENSG00000256193.5	ENSG00000256193	LINC00507
ENSG00000256223.5	ENSG00000256223	ZNF10
ENSG00000256229.7	ENSG00000256229	ZNF486
ENSG00000256235.1	ENSG00000256235	SMIM3
ENSG00000256269.7	ENSG00000256269	HMBS
ENSG00000256294.7	ENSG00000256294	ZNF225
ENSG00000256304.1	ENSG00000256304	CCDC150P1
ENSG00000256443.1	ENSG00000256443	AP003559.1
ENSG00000256453.1	ENSG00000256453	DND1
ENSG00000256463.8	ENSG00000256463	SALL3
ENSG00000256500.5	ENSG00000256500	AL139300.1
ENSG00000256525.6	ENSG00000256525	POLG2
ENSG00000256533.1	ENSG00000256533	AP002373.2
ENSG00000256537.4	ENSG00000256537	SMIM10L1
ENSG00000256542.2	ENSG00000256542	AC148477.2
ENSG00000256591.5	ENSG00000256591	AP003108.2
ENSG00000256594.8	ENSG00000256594	AC010186.2
ENSG00000256612.7	ENSG00000256612	CYP2B7P
ENSG00000256616.3	ENSG00000256616	AP002414.2
ENSG00000256628.3	ENSG00000256628	ZBTB11-AS1
ENSG00000256646.7	ENSG00000256646	AC010132.3
ENSG00000256654.3	ENSG00000256654	AC005906.2
ENSG00000256664.1	ENSG00000256664	AC025423.2
ENSG00000256667.6	ENSG00000256667	KLRA1P
ENSG00000256683.6	ENSG00000256683	ZNF350
ENSG00000256771.3	ENSG00000256771	ZNF253
ENSG00000256802.2	ENSG00000256802	AC022613.1
ENSG00000256806.5	ENSG00000256806	C17orf100
ENSG00000256925.2	ENSG00000256925	ADGRA1-AS1
ENSG00000256982.1	ENSG00000256982	AC135782.1
ENSG00000257027.1	ENSG00000257027	AC010186.3
ENSG00000257057.2	ENSG00000257057	C11orf97
ENSG00000257060.6	ENSG00000257060	AC091078.1
ENSG00000257069.6	ENSG00000257069	KCNK4-TEX40
ENSG00000257093.6	ENSG00000257093	KIAA1147
ENSG00000257103.8	ENSG00000257103	LSM14A
ENSG00000257108.1	ENSG00000257108	NHLRC4
ENSG00000257122.5	ENSG00000257122	RRN3P3
ENSG00000257126.5	ENSG00000257126	FOXG1-AS1
ENSG00000257151.1	ENSG00000257151	PWAR6
ENSG00000257176.2	ENSG00000257176	AC009318.1
ENSG00000257218.5	ENSG00000257218	GATC
ENSG00000257267.3	ENSG00000257267	ZNF271P
ENSG00000257335.8	ENSG00000257335	MGAM
ENSG00000257337.6	ENSG00000257337	AC068888.1
ENSG00000257365.7	ENSG00000257365	FNTB
ENSG00000257379.1	ENSG00000257379	AC023509.1
ENSG00000257433.5	ENSG00000257433	AC004241.1
ENSG00000257524.5	ENSG00000257524	AL157935.2
ENSG00000257556.1	ENSG00000257556	LINC02298
ENSG00000257591.5	ENSG00000257591	ZNF625
ENSG00000257594.3	ENSG00000257594	GALNT4
ENSG00000257621.7	ENSG00000257621	PSMA3-AS1
ENSG00000257657.2	ENSG00000257657	AC079950.1
ENSG00000257698.1	ENSG00000257698	AC084033.3
ENSG00000257704.3	ENSG00000257704	INAFM1
ENSG00000257727.5	ENSG00000257727	CNPY2
ENSG00000257800.1	ENSG00000257800	FNBP1P1
ENSG00000257815.5	ENSG00000257815	LINC01481
ENSG00000257913.2	ENSG00000257913	DDN-AS1
ENSG00000257923.9	ENSG00000257923	CUX1
ENSG00000257949.6	ENSG00000257949	TEN1
ENSG00000257950.3	ENSG00000257950	P2RX5-TAX1BP3
ENSG00000258056.2	ENSG00000258056	AC009779.2
ENSG00000258057.5	ENSG00000258057	BCDIN3D-AS1
ENSG00000258227.6	ENSG00000258227	CLEC5A
ENSG00000258240.5	ENSG00000258240	AC002351.1
ENSG00000258289.8	ENSG00000258289	CHURC1
ENSG00000258297.1	ENSG00000258297	AP001157.1
ENSG00000258301.3	ENSG00000258301	VASH1-AS1
ENSG00000258311.5	ENSG00000258311	AC009779.3
ENSG00000258315.5	ENSG00000258315	C17orf49
ENSG00000258366.7	ENSG00000258366	RTEL1
ENSG00000258388.7	ENSG00000258388	PPT2-EGFL8
ENSG00000258399.7	ENSG00000258399	AL117190.1
ENSG00000258405.9	ENSG00000258405	ZNF578
ENSG00000258410.1	ENSG00000258410	AC087386.1
ENSG00000258429.1	ENSG00000258429	PDF
ENSG00000258441.1	ENSG00000258441	LINC00641
ENSG00000258461.5	ENSG00000258461	AC012651.1
ENSG00000258465.6	ENSG00000258465	AL139011.2
ENSG00000258472.8	ENSG00000258472	AC005726.2
ENSG00000258484.3	ENSG00000258484	SPESP1
ENSG00000258498.8	ENSG00000258498	DIO3OS
ENSG00000258539.1	ENSG00000258539	AC068896.1
ENSG00000258555.6	ENSG00000258555	SPECC1L-ADORA2A
ENSG00000258603.3	ENSG00000258603	AC005225.2
ENSG00000258634.3	ENSG00000258634	AL160006.1
ENSG00000258636.1	ENSG00000258636	AL121821.1
ENSG00000258643.5	ENSG00000258643	BCL2L2-PABPN1
ENSG00000258644.5	ENSG00000258644	SYNJ2BP-COX16
ENSG00000258653.3	ENSG00000258653	AC005520.1
ENSG00000258655.2	ENSG00000258655	ARHGAP5-AS1
ENSG00000258659.6	ENSG00000258659	TRIM34
ENSG00000258674.5	ENSG00000258674	AC011448.1
ENSG00000258701.1	ENSG00000258701	LINC00638
ENSG00000258702.1	ENSG00000258702	AL137786.1
ENSG00000258708.1	ENSG00000258708	SLC25A21-AS1
ENSG00000258727.1	ENSG00000258727	AL135999.1
ENSG00000258738.1	ENSG00000258738	AL121603.2
ENSG00000258768.2	ENSG00000258768	AL356019.2
ENSG00000258790.1	ENSG00000258790	AL121594.3
ENSG00000258818.3	ENSG00000258818	RNASE4
ENSG00000258839.3	ENSG00000258839	MC1R
ENSG00000258875.5	ENSG00000258875	AL135818.1
ENSG00000258890.6	ENSG00000258890	CEP95
ENSG00000258920.1	ENSG00000258920	FOXN3-AS1
ENSG00000258940.2	ENSG00000258940	AL132639.2
ENSG00000258947.6	ENSG00000258947	TUBB3
ENSG00000258986.6	ENSG00000258986	TMEM179
ENSG00000259001.3	ENSG00000259001	AL355075.4
ENSG00000259024.6	ENSG00000259024	TVP23C-CDRT4
ENSG00000259030.6	ENSG00000259030	FPGT-TNNI3K
ENSG00000259038.1	ENSG00000259038	AL121820.2
ENSG00000259065.1	ENSG00000259065	AC005520.2
ENSG00000259070.5	ENSG00000259070	LINC00639
ENSG00000259075.6	ENSG00000259075	POC1B-GALNT4
ENSG00000259153.1	ENSG00000259153	AC004816.1
ENSG00000259158.3	ENSG00000259158	ADAM20P1
ENSG00000259171.1	ENSG00000259171	AL163636.2
ENSG00000259207.7	ENSG00000259207	ITGB3
ENSG00000259234.5	ENSG00000259234	ANKRD34C-AS1
ENSG00000259248.5	ENSG00000259248	USP3-AS1
ENSG00000259251.2	ENSG00000259251	AC104590.1
ENSG00000259291.2	ENSG00000259291	ZNF710-AS1
ENSG00000259295.6	ENSG00000259295	CSPG4P12
ENSG00000259319.1	ENSG00000259319	AF111167.2
ENSG00000259326.1	ENSG00000259326	AC116158.1
ENSG00000259330.2	ENSG00000259330	INAFM2
ENSG00000259332.3	ENSG00000259332	ST20-MTHFS
ENSG00000259343.6	ENSG00000259343	TMC3-AS1
ENSG00000259358.1	ENSG00000259358	AC026951.1
ENSG00000259404.5	ENSG00000259404	EFTUD1P1
ENSG00000259417.2	ENSG00000259417	CTXND1
ENSG00000259431.5	ENSG00000259431	THTPA
ENSG00000259439.2	ENSG00000259439	LINC01833
ENSG00000259448.2	ENSG00000259448	LINC02352
ENSG00000259460.1	ENSG00000259460	AC078909.1
ENSG00000259462.2	ENSG00000259462	CPEB1-AS1
ENSG00000259494.1	ENSG00000259494	MRPL46
ENSG00000259495.2	ENSG00000259495	AC016705.2
ENSG00000259529.1	ENSG00000259529	AL136295.5
ENSG00000259577.1	ENSG00000259577	CERNA1
ENSG00000259583.2	ENSG00000259583	AC015712.2
ENSG00000259623.1	ENSG00000259623	AC125257.1
ENSG00000259642.2	ENSG00000259642	ST20-AS1
ENSG00000259660.2	ENSG00000259660	DNM1P47
ENSG00000259673.5	ENSG00000259673	IQCH-AS1
ENSG00000259706.1	ENSG00000259706	HSP90B2P
ENSG00000259726.1	ENSG00000259726	CSPG4P11
ENSG00000259768.5	ENSG00000259768	AC004943.2
ENSG00000259775.1	ENSG00000259775	AL138976.2
ENSG00000259781.1	ENSG00000259781	HMGB1P6
ENSG00000259802.1	ENSG00000259802	AC012640.2
ENSG00000259820.1	ENSG00000259820	AC083843.2
ENSG00000259823.5	ENSG00000259823	LYPD8
ENSG00000259826.1	ENSG00000259826	AC072061.1
ENSG00000259834.1	ENSG00000259834	AL365361.1
ENSG00000259865.1	ENSG00000259865	AL390728.6
ENSG00000259877.2	ENSG00000259877	AC009113.1
ENSG00000259891.1	ENSG00000259891	AC107375.1
ENSG00000259895.1	ENSG00000259895	AC106820.2
ENSG00000259905.5	ENSG00000259905	PWRN1
ENSG00000259917.1	ENSG00000259917	HNRNPLP2
ENSG00000259920.1	ENSG00000259920	AC007938.1
ENSG00000259924.1	ENSG00000259924	AC011939.1
ENSG00000259943.1	ENSG00000259943	AL050341.2
ENSG00000259946.1	ENSG00000259946	BX005019.1
ENSG00000259953.1	ENSG00000259953	AL138756.1
ENSG00000259954.1	ENSG00000259954	IL21R-AS1
ENSG00000259956.1	ENSG00000259956	RBM15B
ENSG00000259959.1	ENSG00000259959	AC107068.1
ENSG00000259969.1	ENSG00000259969	AL049838.1
ENSG00000259972.2	ENSG00000259972	AC009120.2
ENSG00000259976.3	ENSG00000259976	AC093010.3
ENSG00000259985.1	ENSG00000259985	AC017100.1
ENSG00000259994.1	ENSG00000259994	AL353796.1
ENSG00000260000.2	ENSG00000260000	AL133338.1
ENSG00000260001.6	ENSG00000260001	TGFBR3L
ENSG00000260007.2	ENSG00000260007	AC107871.1
ENSG00000260018.1	ENSG00000260018	AC040169.1
ENSG00000260025.1	ENSG00000260025	AC009414.2
ENSG00000260032.1	ENSG00000260032	NORAD
ENSG00000260077.1	ENSG00000260077	AC104794.2
ENSG00000260081.1	ENSG00000260081	AF274858.3
ENSG00000260083.1	ENSG00000260083	MIR762HG
ENSG00000260092.1	ENSG00000260092	AC009163.2
ENSG00000260093.1	ENSG00000260093	AC034111.1
ENSG00000260101.1	ENSG00000260101	AC008074.3
ENSG00000260114.2	ENSG00000260114	AC120114.2
ENSG00000260118.1	ENSG00000260118	AL157700.1
ENSG00000260121.1	ENSG00000260121	AC138028.4
ENSG00000260163.1	ENSG00000260163	AC012508.1
ENSG00000260196.1	ENSG00000260196	AC124798.1
ENSG00000260230.2	ENSG00000260230	FRRS1L
ENSG00000260231.1	ENSG00000260231	JHDM1D-AS1
ENSG00000260233.3	ENSG00000260233	SSSCA1-AS1
ENSG00000260236.1	ENSG00000260236	AC099778.1
ENSG00000260238.6	ENSG00000260238	PMF1-BGLAP
ENSG00000260244.1	ENSG00000260244	AC104083.1
ENSG00000260257.2	ENSG00000260257	AL035071.1
ENSG00000260260.1	ENSG00000260260	SNHG19
ENSG00000260261.2	ENSG00000260261	AC124944.3
ENSG00000260267.1	ENSG00000260267	AC026471.1
ENSG00000260274.1	ENSG00000260274	AC068338.2
ENSG00000260276.2	ENSG00000260276	AC022167.2
ENSG00000260280.5	ENSG00000260280	SLX1B-SULT1A4
ENSG00000260285.1	ENSG00000260285	AL133367.1
ENSG00000260293.2	ENSG00000260293	AC106820.4
ENSG00000260296.1	ENSG00000260296	AC095057.3
ENSG00000260306.1	ENSG00000260306	AC092375.2
ENSG00000260314.2	ENSG00000260314	MRC1
ENSG00000260316.2	ENSG00000260316	AL008727.1
ENSG00000260317.1	ENSG00000260317	AC009812.4
ENSG00000260328.1	ENSG00000260328	AC104024.2
ENSG00000260329.1	ENSG00000260329	AC007541.1
ENSG00000260337.3	ENSG00000260337	AC091544.5
ENSG00000260368.1	ENSG00000260368	AC027373.1
ENSG00000260372.6	ENSG00000260372	AQP4-AS1
ENSG00000260388.2	ENSG00000260388	LINC00562
ENSG00000260391.2	ENSG00000260391	AC022336.2
ENSG00000260398.1	ENSG00000260398	AC068700.1
ENSG00000260400.1	ENSG00000260400	AL513534.1
ENSG00000260401.1	ENSG00000260401	AP002761.4
ENSG00000260404.3	ENSG00000260404	AC110079.1
ENSG00000260409.1	ENSG00000260409	AC012414.5
ENSG00000260412.1	ENSG00000260412	AL353746.1
ENSG00000260418.1	ENSG00000260418	AL023284.4
ENSG00000260426.1	ENSG00000260426	AC008060.4
ENSG00000260428.2	ENSG00000260428	SCX
ENSG00000260456.6	ENSG00000260456	C16orf95
ENSG00000260461.1	ENSG00000260461	AL133355.1
ENSG00000260464.1	ENSG00000260464	AL049796.1
ENSG00000260495.1	ENSG00000260495	AC009148.1
ENSG00000260515.1	ENSG00000260515	AC034229.2
ENSG00000260526.1	ENSG00000260526	AC109347.1
ENSG00000260528.4	ENSG00000260528	FAM157C
ENSG00000260549.1	ENSG00000260549	MT1L
ENSG00000260563.3	ENSG00000260563	AC132872.1
ENSG00000260565.6	ENSG00000260565	ERVK13-1
ENSG00000260572.1	ENSG00000260572	AC069224.1
ENSG00000260578.1	ENSG00000260578	AC110597.1
ENSG00000260581.1	ENSG00000260581	AC011374.1
ENSG00000260583.1	ENSG00000260583	AP000223.1
ENSG00000260585.1	ENSG00000260585	AL359851.1
ENSG00000260630.6	ENSG00000260630	SNAI3-AS1
ENSG00000260634.1	ENSG00000260634	AC012508.2
ENSG00000260641.1	ENSG00000260641	AC114811.2
ENSG00000260643.2	ENSG00000260643	AC092718.3
ENSG00000260645.1	ENSG00000260645	AL359715.3
ENSG00000260647.1	ENSG00000260647	AC127537.3
ENSG00000260664.2	ENSG00000260664	AC004158.1
ENSG00000260669.2	ENSG00000260669	AL096870.2
ENSG00000260686.1	ENSG00000260686	AC008669.1
ENSG00000260691.5	ENSG00000260691	ANKRD20A1
ENSG00000260708.1	ENSG00000260708	AL118516.1
ENSG00000260729.1	ENSG00000260729	AC009690.1
ENSG00000260743.1	ENSG00000260743	AC007823.1
ENSG00000260766.1	ENSG00000260766	AL513302.2
ENSG00000260772.1	ENSG00000260772	AC012321.1
ENSG00000260788.5	ENSG00000260788	AC009063.2
ENSG00000260793.2	ENSG00000260793	AC003102.1
ENSG00000260804.3	ENSG00000260804	LINC01963
ENSG00000260805.2	ENSG00000260805	AC092803.2
ENSG00000260807.6	ENSG00000260807	AC009041.2
ENSG00000260816.2	ENSG00000260816	AC027279.1
ENSG00000260822.1	ENSG00000260822	AC004656.1
ENSG00000260838.3	ENSG00000260838	AC022893.2
ENSG00000260852.1	ENSG00000260852	FBXL19-AS1
ENSG00000260855.1	ENSG00000260855	AL591848.4
ENSG00000260878.1	ENSG00000260878	AC104072.1
ENSG00000260903.2	ENSG00000260903	XKR7
ENSG00000260912.1	ENSG00000260912	AL158206.1
ENSG00000260914.3	ENSG00000260914	AC026464.4
ENSG00000260916.7	ENSG00000260916	CCPG1
ENSG00000260917.1	ENSG00000260917	AL158212.3
ENSG00000260918.1	ENSG00000260918	AC107398.3
ENSG00000260920.2	ENSG00000260920	AL031985.3
ENSG00000260924.2	ENSG00000260924	LINC01311
ENSG00000260941.1	ENSG00000260941	LINC00622
ENSG00000260942.1	ENSG00000260942	CAPN10-AS1
ENSG00000260947.1	ENSG00000260947	AL356489.2
ENSG00000260948.1	ENSG00000260948	AL390195.2
ENSG00000260966.1	ENSG00000260966	AP001486.2
ENSG00000260977.1	ENSG00000260977	AC016722.3
ENSG00000260992.1	ENSG00000260992	DOCK9-AS2
ENSG00000261003.1	ENSG00000261003	AL008628.1
ENSG00000261008.6	ENSG00000261008	LINC01572
ENSG00000261019.1	ENSG00000261019	AC010132.4
ENSG00000261026.1	ENSG00000261026	AC105046.1
ENSG00000261033.1	ENSG00000261033	AC005730.2
ENSG00000261037.1	ENSG00000261037	AC010266.2
ENSG00000261051.1	ENSG00000261051	AC107021.2
ENSG00000261052.5	ENSG00000261052	SULT1A3
ENSG00000261056.2	ENSG00000261056	AC079416.1
ENSG00000261064.1	ENSG00000261064	LINC02256
ENSG00000261067.7	ENSG00000261067	AC109460.3
ENSG00000261069.3	ENSG00000261069	AC124312.3
ENSG00000261071.1	ENSG00000261071	AL441883.1
ENSG00000261079.1	ENSG00000261079	AC009053.2
ENSG00000261087.1	ENSG00000261087	AP003469.4
ENSG00000261094.2	ENSG00000261094	AC007066.2
ENSG00000261096.1	ENSG00000261096	AC073476.3
ENSG00000261098.1	ENSG00000261098	AP000766.1
ENSG00000261101.2	ENSG00000261101	AC234775.3
ENSG00000261115.5	ENSG00000261115	TMEM178B
ENSG00000261126.7	ENSG00000261126	RBFADN
ENSG00000261135.1	ENSG00000261135	AL137802.2
ENSG00000261136.1	ENSG00000261136	AC023908.3
ENSG00000261150.2	ENSG00000261150	EPPK1
ENSG00000261167.1	ENSG00000261167	AC107027.3
ENSG00000261168.1	ENSG00000261168	AL592424.1
ENSG00000261186.2	ENSG00000261186	LINC01238
ENSG00000261188.1	ENSG00000261188	Z95115.1
ENSG00000261195.1	ENSG00000261195	AC027130.1
ENSG00000261215.1	ENSG00000261215	AL162231.4
ENSG00000261220.2	ENSG00000261220	AC103706.1
ENSG00000261221.3	ENSG00000261221	ZNF865
ENSG00000261227.2	ENSG00000261227	AC140912.1
ENSG00000261236.7	ENSG00000261236	BOP1
ENSG00000261269.1	ENSG00000261269	AC093278.2
ENSG00000261292.2	ENSG00000261292	AC110491.1
ENSG00000261308.2	ENSG00000261308	FIGNL2
ENSG00000261324.2	ENSG00000261324	AC010168.2
ENSG00000261325.1	ENSG00000261325	LINC02192
ENSG00000261326.2	ENSG00000261326	LINC01355
ENSG00000261338.2	ENSG00000261338	AC021016.2
ENSG00000261340.1	ENSG00000261340	LINC01616
ENSG00000261342.1	ENSG00000261342	AC006538.1
ENSG00000261351.2	ENSG00000261351	AC116913.1
ENSG00000261360.1	ENSG00000261360	AC010491.1
ENSG00000261366.1	ENSG00000261366	MANEA-AS1
ENSG00000261371.5	ENSG00000261371	PECAM1
ENSG00000261377.5	ENSG00000261377	PDCD6IPP2
ENSG00000261399.1	ENSG00000261399	AL031710.1
ENSG00000261402.1	ENSG00000261402	AL591222.1
ENSG00000261408.6	ENSG00000261408	TEN1-CDK3
ENSG00000261409.1	ENSG00000261409	AL035425.3
ENSG00000261420.1	ENSG00000261420	AL022069.1
ENSG00000261423.1	ENSG00000261423	TMEM202-AS1
ENSG00000261428.2	ENSG00000261428	AC097461.1
ENSG00000261451.1	ENSG00000261451	AC104964.2
ENSG00000261455.1	ENSG00000261455	LINC01003
ENSG00000261462.1	ENSG00000261462	AC004023.1
ENSG00000261478.1	ENSG00000261478	AC013391.3
ENSG00000261485.1	ENSG00000261485	PAN3-AS1
ENSG00000261487.1	ENSG00000261487	AC135048.1
ENSG00000261490.1	ENSG00000261490	AC005674.2
ENSG00000261526.2	ENSG00000261526	AC012615.1
ENSG00000261534.1	ENSG00000261534	AL596244.1
ENSG00000261542.1	ENSG00000261542	AC011978.2
ENSG00000261553.5	ENSG00000261553	AL137782.1
ENSG00000261556.9	ENSG00000261556	SMG1P7
ENSG00000261572.1	ENSG00000261572	AC097639.1
ENSG00000261584.1	ENSG00000261584	AL513548.1
ENSG00000261587.2	ENSG00000261587	TMEM249
ENSG00000261594.3	ENSG00000261594	TPBGL
ENSG00000261609.5	ENSG00000261609	GAN
ENSG00000261611.5	ENSG00000261611	AC010547.5
ENSG00000261613.2	ENSG00000261613	AC093525.6
ENSG00000261616.1	ENSG00000261616	AC036108.3
ENSG00000261617.1	ENSG00000261617	LINC02177
ENSG00000261643.1	ENSG00000261643	AL590235.1
ENSG00000261652.2	ENSG00000261652	C15orf65
ENSG00000261654.1	ENSG00000261654	AL360270.2
ENSG00000261659.2	ENSG00000261659	Z92544.2
ENSG00000261662.1	ENSG00000261662	AL359752.1
ENSG00000261670.1	ENSG00000261670	AC012213.2
ENSG00000261671.1	ENSG00000261671	AL158211.1
ENSG00000261675.1	ENSG00000261675	AL022313.4
ENSG00000261678.2	ENSG00000261678	SCRT1
ENSG00000261696.1	ENSG00000261696	AL353732.1
ENSG00000261701.6	ENSG00000261701	HPR
ENSG00000261710.1	ENSG00000261710	AC104417.2
ENSG00000261716.1	ENSG00000261716	AC239868.2
ENSG00000261728.1	ENSG00000261728	AL138690.1
ENSG00000261737.1	ENSG00000261737	AL049597.2
ENSG00000261739.2	ENSG00000261739	GOLGA8S
ENSG00000261740.6	ENSG00000261740	BOLA2-SMG1P6
ENSG00000261771.5	ENSG00000261771	DNAAF4-CCPG1
ENSG00000261786.1	ENSG00000261786	AC006058.1
ENSG00000261795.1	ENSG00000261795	AC093627.7
ENSG00000261796.1	ENSG00000261796	ISY1-RAB43
ENSG00000261799.1	ENSG00000261799	AC007406.5
ENSG00000261819.1	ENSG00000261819	AC138932.3
ENSG00000261824.6	ENSG00000261824	LINC00662
ENSG00000261829.1	ENSG00000261829	AC009407.1
ENSG00000261832.6	ENSG00000261832	AC138894.1
ENSG00000261879.5	ENSG00000261879	AC087500.1
ENSG00000261884.2	ENSG00000261884	AC040162.1
ENSG00000261888.1	ENSG00000261888	AC144831.1
ENSG00000261934.2	ENSG00000261934	PCDHGA9
ENSG00000261963.3	ENSG00000261963	CCDC92B
ENSG00000261970.1	ENSG00000261970	AL391840.1
ENSG00000261971.6	ENSG00000261971	MMP25-AS1
ENSG00000262001.1	ENSG00000262001	DLGAP1-AS2
ENSG00000262049.1	ENSG00000262049	AC139530.1
ENSG00000262061.5	ENSG00000262061	AC129507.1
ENSG00000262074.6	ENSG00000262074	SNORD3B-2
ENSG00000262075.3	ENSG00000262075	DKFZP434A062
ENSG00000262119.1	ENSG00000262119	AL079343.1
ENSG00000262165.2	ENSG00000262165	AC233723.1
ENSG00000262209.2	ENSG00000262209	PCDHGB3
ENSG00000262223.6	ENSG00000262223	AC110285.1
ENSG00000262246.5	ENSG00000262246	CORO7
ENSG00000262312.2	ENSG00000262312	AC004494.1
ENSG00000262454.3	ENSG00000262454	MIR193BHG
ENSG00000262484.1	ENSG00000262484	CCER2
ENSG00000262576.2	ENSG00000262576	PCDHGA4
ENSG00000262580.5	ENSG00000262580	AC087741.1
ENSG00000262587.2	ENSG00000262587	AC133552.2
ENSG00000262619.1	ENSG00000262619	LINC00621
ENSG00000262633.2	ENSG00000262633	AC005670.2
ENSG00000262655.3	ENSG00000262655	SPON1
ENSG00000262664.2	ENSG00000262664	OVCA2
ENSG00000262691.1	ENSG00000262691	AC040160.1
ENSG00000262700.1	ENSG00000262700	AC133552.3
ENSG00000262712.1	ENSG00000262712	AC012676.1
ENSG00000262814.7	ENSG00000262814	MRPL12
ENSG00000262877.4	ENSG00000262877	AC110285.2
ENSG00000262879.5	ENSG00000262879	AC068152.1
ENSG00000262919.7	ENSG00000262919	FAM58A
ENSG00000262943.7	ENSG00000262943	ALOX12P2
ENSG00000263001.5	ENSG00000263001	GTF2I
ENSG00000263002.7	ENSG00000263002	ZNF234
ENSG00000263004.1	ENSG00000263004	AC007114.1
ENSG00000263006.6	ENSG00000263006	ROCK1P1
ENSG00000263069.5	ENSG00000263069	AC124319.2
ENSG00000263072.6	ENSG00000263072	ZNF213-AS1
ENSG00000263126.1	ENSG00000263126	AC040162.3
ENSG00000263142.5	ENSG00000263142	LRRC37A17P
ENSG00000263146.2	ENSG00000263146	LINC01896
ENSG00000263155.5	ENSG00000263155	MYZAP
ENSG00000263276.1	ENSG00000263276	AC020978.8
ENSG00000263327.6	ENSG00000263327	TAPT1-AS1
ENSG00000263335.1	ENSG00000263335	AF001548.2
ENSG00000263412.1	ENSG00000263412	AC004477.1
ENSG00000263426.2	ENSG00000263426	RN7SL471P
ENSG00000263465.4	ENSG00000263465	SRSF8
ENSG00000263528.7	ENSG00000263528	IKBKE
ENSG00000263571.2	ENSG00000263571	AC004147.2
ENSG00000263620.1	ENSG00000263620	AC129492.3
ENSG00000263715.7	ENSG00000263715	LINC02210-CRHR1
ENSG00000263731.1	ENSG00000263731	AC145207.5
ENSG00000263740.2	ENSG00000263740	RN7SL4P
ENSG00000263753.6	ENSG00000263753	LINC00667
ENSG00000263809.1	ENSG00000263809	AC135178.2
ENSG00000263823.1	ENSG00000263823	AC009831.1
ENSG00000263843.1	ENSG00000263843	AC022211.2
ENSG00000263874.2	ENSG00000263874	LINC00672
ENSG00000263878.1	ENSG00000263878	DLGAP1-AS4
ENSG00000263934.4	ENSG00000263934	SNORD3A
ENSG00000263956.6	ENSG00000263956	NBPF11
ENSG00000264049.1	ENSG00000264049	MIR4737
ENSG00000264112.1	ENSG00000264112	AC015813.1
ENSG00000264187.1	ENSG00000264187	AC055811.2
ENSG00000264207.1	ENSG00000264207	AC239868.3
ENSG00000264247.1	ENSG00000264247	LINC00909
ENSG00000264343.5	ENSG00000264343	NOTCH2NL
ENSG00000264364.2	ENSG00000264364	DYNLL2
ENSG00000264515.5	ENSG00000264515	AC011474.1
ENSG00000264522.5	ENSG00000264522	OTUD7B
ENSG00000264538.6	ENSG00000264538	SUZ12P1
ENSG00000264575.1	ENSG00000264575	LINC00526
ENSG00000264589.2	ENSG00000264589	MAPT-AS1
ENSG00000264608.1	ENSG00000264608	AC005726.4
ENSG00000264668.1	ENSG00000264668	AC138696.1
ENSG00000264772.6	ENSG00000264772	AC016876.2
ENSG00000264895.1	ENSG00000264895	AC006141.1
ENSG00000264920.1	ENSG00000264920	AC018521.5
ENSG00000265018.6	ENSG00000265018	AGAP12P
ENSG00000265043.1	ENSG00000265043	AC068418.2
ENSG00000265107.2	ENSG00000265107	GJA5
ENSG00000265148.5	ENSG00000265148	TSPOAP1-AS1
ENSG00000265241.6	ENSG00000265241	RBM8A
ENSG00000265263.1	ENSG00000265263	AC124066.1
ENSG00000265354.3	ENSG00000265354	TIMM23
ENSG00000265479.6	ENSG00000265479	DTX2P1-UPK3BP1-PMS2P11
ENSG00000265491.4	ENSG00000265491	RNF115
ENSG00000265531.3	ENSG00000265531	FCGR1CP
ENSG00000265579.1	ENSG00000265579	AC023301.1
ENSG00000265590.9	ENSG00000265590	AP000275.2
ENSG00000265666.1	ENSG00000265666	RARA-AS1
ENSG00000265681.7	ENSG00000265681	RPL17
ENSG00000265688.1	ENSG00000265688	MAFG-AS1
